Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"4325 Green Rd Cleveland, OH",Ohio Department-Mental Health,TBD,2164647400,Cleveland,OH,44128,27611.0
"2433 Superior Via Cleveland, OH",Mental Health Board of Cuyahoga County,17,2162413400,Cleveland,OH,44113,19619.0
"5813 Mayfield Rd Mayfield Heights, OH",Upstar Mental Health Services,TBD,2164016564,Mayfield Heights,OH,44124,40046.0
"24500 Center Ridge Rd Westlake, OH",Wagner & Associates Mental Health Services,TBD,4402962050,Westlake,OH,44145,34036.0
"7541 Mentor Ave Mentor, OH",Ally Mental Health Services,TBD,4406223728,Mentor,OH,44060,60257.0
"4456 Abbe Rd Sheffield Village, OH",Remedee Heights Mental Health Services,TBD,4406570556,Sheffield Village,OH,44054,12733.0
"1173 N Ridge Rd E Lorain, OH",Mental Health Addiction Services,TBD,4402829920,Lorain,OH,44055,19870.0
"4029 Pearl Rd Medina, OH",Valiant Resource & Mental Health Services,TBD,6149000111,Medina,OH,44256,64606.0
"3700 Kolbe Rd Lorain, OH",Mercy Mental Health Service,TBD,4409603380,Lorain,OH,44053,21257.0
"13244 Ravenna Rd Chardon, OH",Geauga County Board of Mental Health & Recovery Services,20,4402852282,Chardon,OH,44024,24376.0
"1867 W Market St., Akron, OH",Alcohol Drug Addiction & Mental Health Services Board,TBD,3307623500,Akron,OH,44313,27680.0
"205 E Crosier St Akron, OH",Alcohol Drug Addiction & Mental Health Services Bo Mental Health Services,19,3306432145,Akron,OH,44311,7580.0
"53 University Ave Akron, OH",Alcohol Drug Addiction & Mental Health Services Bo Alcohol and Other Drug Services - CLOSED,TBD,3306432154,Akron,OH,44308,1261.0
"13110 Shaker Sq Shaker Heights, OH",Black Mental Health Corp,TBD,2165120321,Shaker Heights,OH,44120,34274.0
"5566 Pearl Rd Parma, OH",Being social Again mental health,TBD,4403405106,Parma,OH,44129,28607.0
"25700 Science Park Dr Ste 280 Beachwood, OH",Ellie Mental Health - Beachwood,TBD,2167723642,Beachwood,OH,44122,36960.0
"3659 Green Rd Beachwood, OH",Premier Mental Health,TBD,2162734003,Beachwood,OH,44122,36960.0
"23811 Chagrin Blvd Beachwood, OH",Wilkes Mental Health Consultants,41,2167650440,Beachwood,OH,44122,36960.0
"1527 N Spring Dr Oklahoma City, OK",Oklahoma City Mental Health Services,TBD,4053836169,Oklahoma City,OK,73127,26830.0
"9905 S Pennsylvania Ave Oklahoma City, OK","Gravel Road Mental Health Services, P",TBD,4053945298,Oklahoma City,OK,73159,32172.0
"2000 N Classen Blvd Oklahoma City, OK",OK Department of Mental Health & Substance Abuse Services,TBD,4052489200,Oklahoma City,OK,73106,13019.0
"301 W I 240 Service Rd Oklahoma City, OK",Red Rock Mental Health,TBD,4056054135,Oklahoma City,OK,73139,18084.0
"2800 NW 36th St Ste 104 Oklahoma City, OK",Mental Health Association of Central Oklahoma,25,4059433700,Oklahoma City,OK,73112,30422.0
"915 N Robinson Ave Oklahoma City, OK",Mental Health Assoc-915 Robison,86,4059433700,Oklahoma City,OK,73102,3590.0
"2512 S Harvey Ave Oklahoma City, OK",Mosaic Mental Health,8,4055959600,Oklahoma City,OK,73109,20904.0
"2617 General Pershing Blvd Oklahoma City, OK",North OK County Mental Health,TBD,4058582700,Oklahoma City,OK,73107,25995.0
"2625 General Pershing Blvd Oklahoma City, OK",Oklahoma Department-Mental Health,11,4059422300,Oklahoma City,OK,73107,25995.0
"4400 N Lincoln Blvd Oklahoma City, OK",Oklahoma Mental Health Council,TBD,4054247711,Oklahoma City,OK,73105,5810.0
"3916 NW 36th St Oklahoma City, OK",Snow Mental Health and Mediation,TBD,4056026242,Oklahoma City,OK,73112,30422.0
"3832 N Meridian Ave Oklahoma City, OK",North West Mental Health Association,38,4059499322,Oklahoma City,OK,73112,30422.0
"4436 NW 50th St Oklahoma City, OK",Oklahoma Mental Health & Aging Coalition,TBD,8005224700,Oklahoma City,OK,73112,30422.0
"2825 Parklawn Dr Oklahoma City, OK",Midwest Mental Health,TBD,4056108275,Oklahoma City,OK,73110,32693.0
"428 W 15th St Edmond, OK",Lifeline Mental Health Service,TBD,4052852080,Edmond,OK,73013,58368.0
"1320 E 9th St Ste 9 Edmond, OK",Lifeline Mental Health Services,24,4052852080,Edmond,OK,73034,47868.0
"1300 Mcgee Dr Norman, OK",Advocate For Mental Health Services,TBD,4054810009,Norman,OK,73072,50500.0
"33207 45th St Shawnee, OK",Focus Mental Health Service,TBD,4052140116,Shawnee,OK,74804,22405.0
"1605 E 2nd St Ste 1 Edmond, OK",Lifeline Mental Health Services - CLOSED,18,4052852080,Edmond,OK,73034,47868.0
"300 S Ranchwood Blvd Yukon, OK",Core Counseling Mental Health,TBD,4058184421,Yukon,OK,73099,86749.0
"425 S Fretz Ave Edmond, OK",Bee Lyne Mental Health,TBD,4056968041,Edmond,OK,73003,22573.0
"525 Liberty Ln Edmond, OK",Coraspire Mental Health & Wellness,TBD,4057268966,Edmond,OK,73034,47868.0
"2782 Washington Dr Norman, OK",Willow Youth Mental Health,TBD,4054001152,Norman,OK,73069,28314.0
"909 Alameda St Norman, OK",Central Oklahoma Community Mental Health Center,57,4053605100,Norman,OK,73071,43105.0
"1427 SE 122nd Ave Portland, OR",Bridge of Hope Mental Health Services,TBD,5034612054,Portland,OR,97233,37518.0
"221 NW 2nd Ave Portland, OR",All Tribes Mental Health Services Inc,TBD,5413668225,Portland,OR,97209,21727.0
"9352 SE Madison St Portland, OR",Mental Health & DD Services,TBD,5032551244,Portland,OR,97216,16735.0
"13575 SW Millikan Way Beaverton, OR",Sequia Mental Health Services,TBD,5035919280,Beaverton,OR,97005,27812.0
"1110 SE Alder St Ste 301 Portland, OR",Mindful Mental and Behavioral Health,TBD,2073162609,Portland,OR,97214,28128.0
"2406 N Mississippi Ave Portland, OR",PDX Recovery (Substance & Mental Health Treatment),TBD,9712569087,Portland,OR,97227,6378.0
"6927 NE Oregon St Portland, OR",Acuity Mental Health,TBD,5038755011,Portland,OR,97213,31238.0
"10175 SW Barbur Blvd Portland, OR",Portland & Lake Oswego Mental Health Therapist,TBD,5039614279,Portland,OR,97219,43111.0
"10211 SW Barbur Blvd Ste 212a Portland, OR",Portland Mental Health Therapist and Life Coach,31,5039614279,Portland,OR,97219,43111.0
"7105 SW Varns St Portland, OR",ValueCore Mental Health,TBD,5033891500,Portland,OR,97223,50226.0
"2120 SW Jefferson St Portland, OR",Windhorse Integrative Mental Health,TBD,5032903422,Portland,OR,97201,17229.0
"700 SW Campus Dr Portland, OR",Comprehensive Mental Health,TBD,8162343075,Portland,OR,97239,18224.0
"1899 SE 23rd Ave Portland, OR",Portland Inpatient Mental Health Center,TBD,5033001153,Portland,OR,97214,28128.0
"3939 NE Hancock St Portland, OR",Imani Mental Health & Wellness,TBD,2144581713,Portland,OR,97212,27573.0
"4531 SE Belmont St Portland, OR",MindPeace Mental Health - Dr. Lily Haboush,8,9713653621,Portland,OR,97215,17849.0
"3909 SE 70th Ave Portland, OR",Southeast Mental Health,TBD,5037743852,Portland,OR,97206,50258.0
"9155 SW Barnes Rd Ste 418 Portland, OR",NW Psychiatric & Mental Health,TBD,5032924570,Portland,OR,97225,25802.0
"2825 SE Monroe St Portland, OR",Northwest Mental Health,TBD,9712047648,Portland,OR,97222,36643.0
"10373 NE Hancock St Portland, OR",Mental Health Association of Oregon,22,5039222360,Portland,OR,97220,27810.0
"11850 SW 67th Ave Portland, OR",Active Path Mental Health,TBD,5037655208,Portland,OR,97223,50226.0
"2133 NE Broadway St Portland, OR",Kay Gage Psychiatric/Mental Health Nurse Practitioner,TBD,5035023994,Portland,OR,97232,15152.0
"6926 NE Fourth Plain Blvd Vancouver, WA",Columbia River Mental Health Services,37,3609933000,Vancouver,WA,98661,52027.0
"20695 SW Kinnaman Rd Aloha, OR",Sequoia Mental Health Service Inc,TBD,5035919280,Aloha,OR,97078,25813.0
"510 S 1st Ave Hillsboro, OR",Sequoia Mental Health Services Inc,TBD,5039415236,Hillsboro,OR,97123,48622.0
"2927 N 5th St Philadelphia, PA",Northeast Community Mental Health Centers,TBD,2154266010,Philadelphia,PA,19133,25694.0
"4232 Parkside Ave Philadelphia, PA",Dunbar Community Mental Health,21,2158782198,Philadelphia,PA,19104,54454.0
"3263 N Front St Philadelphia, PA",APM Mental Health Clinic,56,2154261077,Philadelphia,PA,19140,54196.0
"314 E Wister St Philadelphia, PA",Northwest Mental Health Center Inc,27,2154385222,Philadelphia,PA,19144,48542.0
"112 N Broad St Philadelphia, PA",Jfk Mental Health,47,2154224286,Philadelphia,PA,19102,5946.0
"1211 Chestnut St Ste 1100 Philadelphia, PA",Mental Health Partnership,75,2157511800,Philadelphia,PA,19107,15478.0
"801 Market St Philadelphia, PA",Phila City-County-City Health Dept Mental Health Crisis,TBD,2156856440,Philadelphia,PA,19107,15478.0
"2400 Chestnut St Ste 19 Philadelphia, PA",Harmony Mental Health Inc,32,2155685900,Philadelphia,PA,19103,25602.0
"4900 Wyalusing Ave Philadelphia, PA","Community Council For Mental Health and Mental Retardation, Inc.",59,2154737033,Philadelphia,PA,19131,44799.0
"112 E Allegheny Ave Philadelphia, PA",Nueva Vida Mental Health Center,26,2152911250,Philadelphia,PA,19134,56750.0
"5070 Parkside Ave Philadelphia, PA",Mental Health Associates,TBD,2672335283,Philadelphia,PA,19131,44799.0
"3040 Kensington Ave Philadelphia, PA",Family Behavioral and Mental Health Center,TBD,2673243032,Philadelphia,PA,19134,56750.0
"3502 Scotts Ln Philadelphia, PA",Shi Mental Health Counseling,TBD,2157038573,Philadelphia,PA,19129,11812.0
"4301 Rising Sun Ave Philadelphia, PA",Apm Mental Health,TBD,2156218296,Philadelphia,PA,19140,54196.0
"5537 Pulaski Ave Philadelphia, PA",Phila City & County-Health Mental Health Delegate,TBD,2159913000,Philadelphia,PA,19144,48542.0
"538 Walnut Ln Philadelphia, PA",Interac Geriatric Mental Health,11,2154871990,Philadelphia,PA,19128,37018.0
"6000 Greene St Philadelphia, PA",Philadelphia Inpatient Mental Health Center,TBD,2676097360,Philadelphia,PA,19144,48542.0
"5700 N 11th St Philadelphia, PA",Northeast Community Center for Mental Health-Mental Retardation,27,2152765610,Philadelphia,PA,19141,33832.0
"7318 Germantown Ave Philadelphia, PA","Allied Associates in Mental Health, Inc",TBD,2152420900,Philadelphia,PA,19119,28566.0
"383 W Fountain St Providence, RI",Riverwood Mental Health Services Of Providence,13,4012723018,Providence,RI,02903,12309.0
"1 Virginia Ave Providence, RI",Mental Health Service Johnst,TBD,4017248400,Providence,RI,02905,24780.0
"950 Warren Ave Ste 104 East Providence, RI","Clinica Latina, Brown University Health Mental Health Services",TBD,4016060606,East Providence,RI,02914,21397.0
"350 Point St Providence, RI",Rhode Island Association For Infant Mental Health,TBD,4017527656,Providence,RI,02903,12309.0
"1280 N Main St Providence, RI",Mental Health Consumer Advocates,7,4018316937,Providence,RI,02904,32462.0
"211 Windmill St Providence, RI",Mental Health First Aid Rhode Island,TBD,4012060353,Providence,RI,02904,32462.0
"777 N Main St Providence, RI",East Side Mental Health Assocs,TBD,4013511220,Providence,RI,02904,32462.0
"49 Hillside St Fall River, MA",Massachusetts Commonwealth Of-- Mental Health Dept-- John C Corrigan Ctr-- Children's Services,49,5082357200,Fall River,MA,02720,31063.0
"600 South St W Raynham, MA","Erica Togba Psychiatric Mental Health Services, PC",1,7745152701,Raynham,MA,02767,15337.0
"965 Church St New Bedford, MA",Emergency Mental Health Service,TBD,5089963154,New Bedford,MA,02745,25013.0
"543 North St New Bedford, MA",Emergency Mental Health Services,21,5089963154,New Bedford,MA,02740,46336.0
"500 Prospect St Ste 305 Pawtucket, RI",Mental Health of Ri,TBD,4017262285,Pawtucket,RI,02860,47372.0
"160 Beechwood Ave Pawtucket, RI",Pawtucket-Central Falls Community Mental Health Center,TBD,4017227855,Pawtucket,RI,02860,47372.0
"747 Pontiac Ave Ste 214 Cranston, RI",Mental Health Consultant,TBD,4016324470,Cranston,RI,02910,23406.0
"286 East Ave Pawtucket, RI",Mental Health Association of Rhode Island,TBD,4017262422,Pawtucket,RI,02860,47372.0
"52 Amaral St Riverside, RI",East Bay Mental Health Center,TBD,4014319875,Riverside,RI,02915,16848.0
"15 Messenger Dr Warwick, RI",The Substance Use & Mental Health Leadership Council of RI,TBD,4015215759,Warwick,RI,02888,18951.0
"159 Warwick Industrial Dr Warwick, RI",Kent County Mental Health Center,TBD,4017381760,Warwick,RI,02886,30925.0
"25 Railroad Ave Warren, RI",Riverwood Mental Health,44,4012474278,Warren,RI,02885,11138.0
"1162 Gar Hwy Ste 4 Swansea, MA",Bell Mental Health Associates LLC,TBD,5085368088,Swansea,MA,02777,17231.0
"211 Main St East Greenwich, RI",Acorn Mental Health Counseling,TBD,4019030444,East Greenwich,RI,02818,19869.0
"40 Calhoun St Ste 230 Charleston, SC",Live Oak Mental Health Therapy Center - Charleston,58,8437146351,Charleston,SC,29401,9210.0
"701 E Bay St Ste 402 Charleston, SC",Mental Health Clinic of Dorchester County,TBD,8437272000,Charleston,SC,29403,22319.0
"4 Carriage Ln Charleston, SC",Myndspace Mental Health Edu,TBD,8432667573,Charleston,SC,29407,36640.0
"2100 Charlie Hall Blvd Charleston, SC",Dorchester Mental Health,TBD,8438524100,Charleston,SC,29414,43717.0
"540 E Bay St Charleston, SC",South Carolina Mental Health,20,8437272005,Charleston,SC,29403,22319.0
"1058 Gardner Rd Charleston, SC",Mental Health America of Sc,TBD,8439744683,Charleston,SC,29407,36640.0
"1242 Pauline Ave Charleston, SC",Low Country Pastoral Counseling Center,43,8434103791,Charleston,SC,29412,40495.0
"5060 Dorchester Rd North Charleston, SC",Mental Health America of SC,TBD,8439744686,North Charleston,SC,29418,25589.0
"3445 Ingleside Blvd Ladson, SC","HCA Healthcare Live Oak Mental Health and Wellness, A part of Trident Hospital",58,8437974200,Ladson,SC,29456,39280.0
"106 Springview Ln Summerville, SC",Mental Health Charleston Community Mental Health Center,TBD,8438735063,Summerville,SC,29485,58670.0
"403 Stony Landing Rd Moncks Corner, SC",Vr@Mental Health,TBD,8437610704,Moncks Corner,SC,29461,42535.0
"222 W Coleman Blvd Mount Pleasant, SC",Greer-Simmons Margaret PHD,41,8557104951,Mount Pleasant,SC,29464,51758.0
"96 Wisteria Rd Goose Creek, SC",Kennedy Center,18,8435530756,Goose Creek,SC,29445,59011.0
"39 Broad St Ste 206 Charleston, SC","Jenna Arreola, MA LPC",TBD,8434600066,Charleston,SC,29401,9210.0
"4 Carriage Ln Ste 100 Charleston, SC","Harriet Anne Nason, RN, LISW CP",25,8437632222,Charleston,SC,29407,36640.0
"9263 Medical Plaza Dr Charleston, SC",Tricounty Behavioral Health,26,8433771600,Charleston,SC,29406,32482.0
"215 E Bay St Ste 404 Charleston, SC",Thriveworks Counseling & Psychiatry Charleston,6,8433766157,Charleston,SC,29401,9210.0
"135 Rutledge Ave Rm 184 Charleston, SC",MUSC Health Vaccination Clinic at Rutledge Tower,TBD,8438760199,Charleston,SC,29425,0.0
"135 Rutledge Ave Charleston, SC","Margaret B Hudepohl, PhD",TBD,8438760444,Charleston,SC,29425,0.0
"171 Ashley Ave Charleston, SC","Nicholas Shungu, MD",TBD,8437921414,Charleston,SC,29425,0.0
"67 President St Charleston, SC",MUSC Health Center for Drug and Alcohol Program at Institute of Psychiatry,TBD,8437925200,Charleston,SC,29425,0.0
"6209 E Silver Maple Cir Ste 2 Sioux Falls, SD",Phillips Mental Health Services,TBD,6052741944,Sioux Falls,SD,57110,22017.0
"431 N Phillips Ave Sioux Falls, SD",Sioux River Mental Health Services,TBD,6054136957,Sioux Falls,SD,57104,27406.0
"100 N Krohn Pl Sioux Falls, SD",Sioux Falls Mental Health Service,TBD,6052124357,Sioux Falls,SD,57103,35282.0
"1110 E 77th St Sioux Falls, SD",Encompass Mental Health,TBD,6052750009,Sioux Falls,SD,57108,32888.0
"1016 N Sycamore Ave Sioux Falls, SD","Mental Health, Schools, Consulting,Training, and Counseling",TBD,6058425704,Sioux Falls,SD,57110,22017.0
"2500 W 49th St Ste 224 Sioux Falls, SD",Mental Health Assoc,TBD,6053396949,Sioux Falls,SD,57105,22764.0
"S Arbor Ave Sioux Falls, SD",Tina Gunn Mental Health Therapist,TBD,4026815181,Sioux Falls,SD,57106,51780.0
"117 S Spring St Luverne, MN",Southwestern Mental Health Center,TBD,5072839511,Luverne,MN,56156,6398.0
"315 1st Ave Rock Rapids, IA",Seasons Center-Cmnty Mental Health,TBD,7124729605,Rock Rapids,IA,51246,4075.0
"400 South Sycamore Avenue, Suite #105-3 Sioux Falls, SD",Bethesda Christian Counseling,128,6057895108,Sioux Falls,SD,57110,22017.0
"1601 E 69th St Sioux Falls, SD",Life Strategies Psychological Health Services,17,6053681029,Sioux Falls,SD,57108,32888.0
"7511 S Louise Ave Sioux Falls, SD",Keystone Treatment Center,53,8009921921,Sioux Falls,SD,57108,32888.0
"3800 S Kiwanis Ave Sioux Falls, SD",Keystone Treatment Center - Sioux Falls Outpatient Treatment,53,6058005509,Sioux Falls,SD,57105,22764.0
"4400 W 69th St Sioux Falls, SD",Avera Behavioral Health Center,TBD,6053224005,Sioux Falls,SD,57108,32888.0
"2000 S Summit Ave Sioux Falls, SD",Southeastern Behavioral Healthcare,74,6053360510,Sioux Falls,SD,57105,22764.0
"2000 S Sycamore Ave Sioux Falls, SD",Sioux Empire Christian Counseling Center,TBD,6052710261,Sioux Falls,SD,57110,22017.0
"2121 W 63rd Pl Ste 100 Sioux Falls, SD","Christine Knapp, MSW, CSW-PIP",20,6053739330,Sioux Falls,SD,57108,32888.0
"4410 S Tennis Ln Sioux Falls, SD","Barbara Christensen, LPCMH",TBD,6052120385,Sioux Falls,SD,57106,51780.0
"5800 S Remington Pl Ste 110 Sioux Falls, SD",Stacey MS Haugrud Ncc,18,6052719890,Sioux Falls,SD,57108,32888.0
"4400 W 69th St Ste 1500 Sioux Falls, SD","Dr. William C Fuller, MD",78,6053225700,Sioux Falls,SD,57108,32888.0
"1500 W 22nd St Ste 301 Sioux Falls, SD","Dr. Susan K Eleeson, PHD",TBD,6053287700,Sioux Falls,SD,57105,22764.0
"1001 Wade Ave Nashville, TN",Nashville Mental Health Services,TBD,6292056324,Nashville,TN,37203,20234.0
"1921 Ransom Pl Nashville, TN",Luton Mental Health Services,TBD,6153661801,Nashville,TN,37217,31440.0
"221 Stewarts Ferry Pike Nashville, TN",Mid Tennessee Mental Health Institute,30,6159027400,Nashville,TN,37214,30547.0
"301 28th Ave N Nashville, TN",Mental Health Coop Nashville,16,6153279571,Nashville,TN,37203,20234.0
"1716 Rosa L Parks Blvd Nashville, TN",Mental Health Coop,17,6152559308,Nashville,TN,37208,20204.0
"275 Cumberland Bnd Nashville, TN",Mental Health Cooperative,TBD,6157431555,Nashville,TN,37228,2351.0
"250 Cumberland Bnd Nashville, TN",Mental Health Cooperative-Nashville,TBD,6157260125,Nashville,TN,37228,2351.0
"1601 Riverside Dr Ste D Nashville, TN",Tennessee Mental Health,TBD,6152287378,Nashville,TN,37216,18933.0
"446 Metroplex Dr Nashville, TN",Mental Health America fo the MidSouth,TBD,6152695355,Nashville,TN,37211,77117.0
"446 Metroplex Dr, Suite A-224 Nashville, TN",Mental Health Assn-Middle Tennessee,80,6152695355,Nashville,TN,37211,77117.0
"42 Rutledge St Nashville, TN",Tennessee Association of Mental Health Organizations,68,6152442220,Nashville,TN,37210,17116.0
"639 Lafayette St Nashville, TN",Mental Health Coop Lafayette,TBD,6152561866,Nashville,TN,37203,20234.0
"525 Shelby Ave Nashville, TN",Mental Health Co-Op Shelby,TBD,6158109550,Nashville,TN,37206,29368.0
"295 Plus Park Blvd Ste 201 Nashville, TN",Mental Health America of Middle Tennessee,TBD,6152695355,Nashville,TN,37217,31440.0
"300 Great Circle Rd Nashville, TN",Ascension Saint Thomas Behavioral Health Hospital,5,6159898190,Nashville,TN,37228,2351.0
"740 Conference Dr Goodlettsville, TN",Open Minds Mental Health Services,TBD,6154336334,Goodlettsville,TN,37072,32344.0
"1604 Westgate Cir Ste 250 Brentwood, TN",Mental Health Nursing Services,TBD,6159737253,Brentwood,TN,37027,61961.0
"106 Mission Ct Franklin, TN",Thrive Mental Health Services,TBD,6154998636,Franklin,TN,37067,31550.0
"2106 Park Plaza Dr Springfield, TN",Mighty Oak Christian Mental Health Services,TBD,6153895589,Springfield,TN,37172,31420.0
"1101 Matthews St Springfield, TN",Mind Renewal Mental Health Services,TBD,6152663024,Springfield,TN,37172,31420.0
"514 Brandies Cir Murfreesboro, TN",Mindful Haven Mental Health Services,TBD,6155514980,Murfreesboro,TN,37128,77016.0
"133 Indian Lake Rd Ste 103 Hendersonville, TN",Cumberland Mental Health Center,25,6158263594,Hendersonville,TN,37075,72541.0
"206 Bluebird Dr Goodlettsville, TN",Open Minds Mental Health,TBD,6152128887,Goodlettsville,TN,37072,32344.0
